$GPRMC,123468.200,A,4559.5910,N,12269.7500,W,110.21,291.10,091208,,,S*60
$GPRMC,123468.400,A,4559.5920,N,12269.7700,W,110.02,290.72,091208,,,S*63
$GPRMC,123468.600,A,4559.5970,N,12269.7800,W,110.11,290.76,091208,,,S*6D
$GPRMC,123468.800,A,4559.5990,N,12269.7900,W,110.22,290.60,091208,,,S*6B
$GPRMC,123469.000,A,4559.6040,N,12269.7900,W,110.17,290.65,091208,,,S*66
$GPRMC,123469.200,A,4559.6060,N,12269.8100,W,110.34,290.61,091208,,,S*64
$GPRMC,123469.400,A,4559.6060,N,12269.8200,W,110.30,290.68,091208,,,S*6C
$GPRMC,123469.600,A,4559.6120,N,12269.8400,W,110.48,290.64,091208,,,S*6E
$GPRMC,123469.800,A,4559.6130,N,12269.8500,W,110.43,290.62,091208,,,S*6D
$GPRMC,123470.000,A,4559.6190,N,12269.8600,W,110.41,290.46,091208,,,S*60
$GPRMC,123470.200,A,4559.6210,N,12269.8800,W,110.58,290.64,091208,,,S*6F
$GPRMC,123470.400,A,4559.6260,N,12269.8800,W,110.36,290.51,091208,,,S*60
$GPRMC,123470.600,A,4559.6280,N,12269.8900,W,110.36,290.53,091208,,,S*6F
$GPRMC,123470.800,A,4559.6320,N,12269.9000,W,110.78,290.43,091208,,,S*69
$GPRMC,123471.000,A,4559.6340,N,12269.9200,W,110.68,290.61,091208,,,S*65
$GPRMC,123471.200,A,4559.6390,N,12269.9300,W,110.70,290.85,091208,,,S*68
$GPRMC,123471.400,A,4559.6410,N,12269.9400,W,110.62,291.03,091208,,,S*6A
$GPRMC,123471.600,A,4559.6410,N,12269.9600,W,110.78,290.64,091208,,,S*61
$GPRMC,123471.800,A,4559.6460,N,12269.9600,W,110.81,290.59,091208,,,S*60
$GPRMC,123472.000,A,4559.6470,N,12269.9700,W,110.87,290.51,091208,,,S*65
$GPRMC,123472.200,A,4559.6530,N,12269.9800,W,110.89,290.17,091208,,,S*61
$GPRMC,123472.400,A,4559.6550,N,12270.0000,W,110.82,289.89,091208,,,S*6C
$GPRMC,123472.600,A,4559.6600,N,12270.0100,W,111.14,290.01,091208,,,S*6F
$GPRMC,123472.800,A,4559.6610,N,12270.0300,W,110.96,290.07,091208,,,S*6F
$GPRMC,123473.000,A,4559.6670,N,12270.0400,W,111.30,290.28,091208,,,S*67
$GPRMC,123473.200,A,4559.6680,N,12270.0500,W,111.42,290.17,091208,,,S*62
$GPRMC,123473.400,A,4559.6680,N,12270.0700,W,111.41,290.34,091208,,,S*64
$GPRMC,123473.600,A,4559.6740,N,12270.0700,W,111.44,290.51,091208,,,S*6D
$GPRMC,123473.800,A,4559.6750,N,12270.0800,W,111.64,290.52,091208,,,S*6C
$GPRMC,123474.000,A,4559.6800,N,12270.0900,W,111.33,290.28,091208,,,S*67
$GPRMC,123474.200,A,4559.6820,N,12270.1100,W,110.11,290.41,091208,,,S*60
$GPRMC,123474.400,A,4559.6870,N,12270.1200,W,106.98,290.68,091208,,,S*6D
$GPRMC,123474.600,A,4559.6890,N,12270.1300,W,103.25,290.74,091208,,,S*6E
$GPRMC,123474.800,A,4559.6890,N,12270.1500,W,100.28,291.31,091208,,,S*68
$GPRMC,123475.000,A,4559.6940,N,12270.1500,W,097.01,291.53,091208,,,S*6D
$GPRMC,123475.200,A,4559.6950,N,12270.1600,W,093.65,291.60,091208,,,S*6B
$GPRMC,123475.400,A,4559.7010,N,12270.1700,W,090.27,291.84,091208,,,S*6F
$GPRMC,123475.600,A,4559.7030,N,12270.1700,W,086.90,291.98,091208,,,S*69
$GPRMC,123475.800,A,4559.7030,N,12270.1900,W,083.68,292.01,091208,,,S*68
$GPRMC,123476.000,A,4559.7080,N,12270.2000,W,080.85,291.74,091208,,,S*63
$GPRMC,123476.200,A,4559.7090,N,12270.2000,W,078.30,291.52,091208,,,S*6D
$GPRMC,123476.400,A,4559.7090,N,12270.2100,W,075.50,290.99,091208,,,S*67
$GPRMC,123476.600,A,4559.7150,N,12270.2300,W,072.24,291.53,091208,,,S*69
$GPRMC,123476.800,A,4559.7160,N,12270.2300,W,068.84,292.26,091208,,,S*64
$GPRMC,123477.000,A,4559.7160,N,12270.2400,W,065.79,293.69,091208,,,S*6F
$GPRMC,123477.200,A,4559.7210,N,12270.2500,W,063.95,295.61,091208,,,S*62
$GPRMC,123477.400,A,4559.7220,N,12270.2500,W,062.38,297.35,091208,,,S*62
$GPRMC,123477.600,A,4559.7220,N,12270.2500,W,061.61,300.40,091208,,,S*62
$GPRMC,123477.800,A,4559.7270,N,12270.2500,W,061.10,302.96,091208,,,S*66
$GPRMC,123478.000,A,4559.7290,N,12270.2700,W,060.52,306.07,091208,,,S*66
$GPRMC,123478.200,A,4559.7350,N,12270.2800,W,060.22,310.28,091208,,,S*6B
$GPRMC,123478.400,A,4559.7360,N,12270.2800,W,060.04,314.78,091208,,,S*6B
$GPRMC,123478.600,A,4559.7420,N,12270.2800,W,060.27,319.74,091208,,,S*6A
$GPRMC,123478.800,A,4559.7480,N,12270.2800,W,060.83,324.22,091208,,,S*6D
$GPRMC,123479.000,A,4559.7500,N,12270.2900,W,061.31,328.97,091208,,,S*66
$GPRMC,123479.200,A,4559.7550,N,12270.3100,W,061.59,333.49,091208,,,S*6F
$GPRMC,123479.400,A,4559.7620,N,12270.3100,W,062.29,337.77,091208,,,S*60
